1286, 0.000163004, 209, 1435, 0.000140462, 209, 16394, 0.000154999, 209
1365, 0.000124031, 209, 1477, 0.000140602, 209, 18018, 0.000174646, 209
1140, 0.000130363, 209, 1353, 0.000120435, 209, 16719, 0.000150531, 209
1325, 0.000135543, 209, 1552, 0.000118612, 209, 18963, 0.000147225, 209
1305, 0.000147896, 209, 1398, 0.000129141, 209, 16368, 0.00014994, 209
1213, 9.1651e-05, 209, 1464, 8.8335e-05, 209, 16145, 0.000110306, 209
1279, 6.3879e-05, 209, 1450, 7.3578e-05, 209, 16728, 9.7061e-05, 209
1223, 8.8114e-05, 209, 1427, 7.6693e-05, 209, 16675, 0.000100187, 209
1291, 6.7987e-05, 209, 1457, 7.4169e-05, 209, 17219, 0.000100487, 209
1127, 8.1141e-05, 209, 1349, 7.3958e-05, 209, 16159, 8.7834e-05, 209
1680, 0.00017156, 209, 1767, 0.000160259, 209, 25968, 0.0001715, 209
1786, 0.000161361, 209, 1903, 0.000148928, 209, 27409, 0.000177181, 209
1557, 0.000176039, 209, 1772, 0.000155931, 209, 24133, 0.000165459, 209
1462, 0.000168975, 209, 1622, 0.000142125, 209, 23044, 0.000181128, 209
1505, 0.000308285, 209, 1722, 0.0003054, 209, 24591, 0.000346116, 209
1453, 0.000206114, 209, 1679, 0.000184835, 209, 24047, 0.000197709, 209
1528, 0.000174285, 209, 1738, 0.000162774, 209, 23609, 0.000157734, 209
1609, 0.000172081, 209, 1814, 0.000145903, 209, 25187, 0.0001606, 209
1647, 0.000173574, 209, 1832, 0.000141444, 209, 25497, 0.000156071, 209
1653, 0.000151462, 209, 1854, 0.000122228, 209, 25699, 0.000139901, 209
2373, 0.000326299, 209, 2530, 0.00028925, 209, 40401, 0.000287086, 209
2166, 0.000308566, 209, 2285, 0.00027852, 209, 39688, 0.000272839, 209
2444, 0.000411057, 209, 2564, 0.000334754, 209, 39373, 0.000316491, 209
2262, 0.000344112, 209, 2399, 0.000309648, 209, 40068, 0.000341306, 209
2397, 0.000363689, 209, 2538, 0.000293067, 209, 40127, 0.000277578, 209
2349, 0.000312182, 209, 2472, 0.000282917, 209, 41575, 0.000278991, 209
2372, 0.000314607, 209, 2475, 0.000268881, 209, 41298, 0.000272418, 209
2281, 0.000313876, 209, 2411, 0.000293617, 209, 39515, 0.000299569, 209
2306, 0.000311431, 209, 2416, 0.00029451, 209, 39826, 0.000274552, 209
2266, 0.000303356, 209, 2425, 0.000378105, 209, 40589, 0.000406238, 209
2733, 0.00069724, 1274, 3321, 0.000732988, 1274, 86186, 0.00100173, 1274
2843, 0.000547962, 1274, 3543, 0.000618324, 1274, 90445, 0.000862228, 1274
2625, 0.000527895, 1274, 3223, 0.000608555, 1274, 85678, 0.000852961, 1274
2782, 0.000537743, 1274, 3393, 0.000623874, 1274, 90543, 0.000941406, 1274
2868, 0.000592134, 1274, 3442, 0.000614637, 1274, 91410, 0.000873609, 1274
2840, 0.000539025, 1274, 3413, 0.000608645, 1274, 90676, 0.000978846, 1274
2752, 0.000601332, 1274, 3265, 0.000575464, 1274, 85736, 0.000889139, 1274
2725, 0.000537703, 1274, 3326, 0.000609778, 1274, 86989, 0.000898717, 1274
2581, 0.000586915, 1274, 3116, 0.000612182, 1274, 79410, 0.000812155, 1274
2789, 0.000678375, 1274, 3446, 0.000763164, 1274, 92031, 0.00109685, 1274
3168, 0.00323872, 1274, 3916, 0.00183909, 1274, 123278, 0.00172694, 1274
3021, 0.00362443, 1274, 3795, 0.00336302, 1274, 124042, 0.00395528, 1274
3036, 0.00229513, 1274, 3819, 0.00312958, 1274, 116443, 0.00396481, 1274
3157, 0.00134562, 1274, 3910, 0.00129984, 1274, 123369, 0.00186473, 1274
3146, 0.00315267, 1274, 3897, 0.00275707, 1274, 125226, 0.00352501, 1274
3178, 0.00146174, 1274, 3828, 0.00139913, 1274, 122324, 0.00184367, 1274
3277, 0.00144179, 1274, 3975, 0.00137568, 1274, 123145, 0.00167866, 1274
3193, 0.00140376, 1274, 3802, 0.00151254, 1274, 123066, 0.00216954, 1274
3031, 0.00169959, 1274, 3862, 0.00153832, 1274, 123420, 0.0021879, 1274
3257, 0.00166021, 1274, 3943, 0.00157637, 1274, 123685, 0.00205632, 1274
4024, 0.00413348, 1274, 4846, 0.00375684, 1274, 183151, 0.00453781, 1274
3962, 0.00309697, 1274, 4597, 0.00307827, 1274, 174576, 0.00638514, 1274
3879, 0.00310929, 1274, 4653, 0.00561705, 1274, 178951, 0.00409952, 1274
3936, 0.00322123, 1274, 4714, 0.0031565, 1274, 176460, 0.00386528, 1274
3835, 0.00410713, 1274, 4456, 0.00362673, 1274, 178973, 0.00472421, 1274
3920, 0.00377621, 1274, 4557, 0.00314438, 1274, 172641, 0.00390783, 1274
4004, 0.00345156, 1274, 4575, 0.00337012, 1274, 180844, 0.00464657, 1274
3930, 0.00336792, 1274, 4742, 0.00300827, 1274, 179363, 0.00399341, 1274
3924, 0.00377959, 1274, 4575, 0.00366338, 1274, 174485, 0.00473066, 1274
4035, 0.0031813, 1274, 4802, 0.00325724, 1274, 181715, 0.00406278, 1274
5519, 0.00375169, 5049, 6701, 0.00688932, 5049, 346551, 0.00633376, 5049
5284, 0.00759984, 5049, 6519, 0.00551204, 5049, 337610, 0.00834248, 5049
5204, 0.00709616, 5049, 6354, 0.00851202, 5049, 321373, 0.00660072, 5049
5023, 0.00805086, 5049, 6237, 0.00634597, 5049, 314228, 0.00643015, 5049
5267, 0.00324965, 5049, 6471, 0.00446411, 5049, 320858, 0.00884481, 5049
5139, 0.00328433, 5049, 6435, 0.00526561, 5049, 317008, 0.00756642, 5049
5256, 0.00340743, 5049, 6517, 0.00557838, 5049, 335346, 0.00766432, 5049
5126, 0.00318471, 5049, 6285, 0.00431501, 5049, 314916, 0.00682823, 5049
5489, 0.00358255, 5049, 6667, 0.00535104, 5049, 334814, 0.00774716, 5049
5342, 0.00324733, 5049, 6634, 0.00420204, 5049, 326014, 0.00778995, 5049
5881, 0.0105575, 5049, 7650, 0.0093172, 5049, 454292, 0.0127956, 5049
5447, 0.0108236, 5049, 7328, 0.0105788, 5049, 434548, 0.0131754, 5049
5768, 0.0102433, 5049, 7453, 0.0114624, 5049, 451055, 0.0132829, 5049
5989, 0.00873402, 5049, 7674, 0.0100289, 5049, 462018, 0.0135638, 5049
5673, 0.0110576, 5049, 7274, 0.00913117, 5049, 450673, 0.0133624, 5049
5420, 0.00844875, 5049, 7154, 0.00887058, 5049, 424301, 0.0129034, 5049
5746, 0.00806002, 5049, 7355, 0.00872003, 5049, 442589, 0.0132548, 5049
5752, 0.00861137, 5049, 7419, 0.00912874, 5049, 443206, 0.0129045, 5049
6017, 0.00842752, 5049, 7637, 0.00933223, 5049, 451994, 0.0126106, 5049
5960, 0.0163418, 5049, 7466, 0.00882441, 5049, 471617, 0.0168739, 5049
6594, 0.0236186, 5049, 8388, 0.0228047, 5049, 607156, 0.0321191, 5049
6589, 0.0235643, 5049, 8271, 0.023462, 5049, 604330, 0.0327894, 5049
6639, 0.0265665, 5049, 8242, 0.0223929, 5049, 617519, 0.0315274, 5049
6592, 0.0271848, 5049, 8339, 0.0226244, 5049, 611044, 0.0322048, 5049
6661, 0.0266252, 5049, 8245, 0.0226198, 5049, 595347, 0.032443, 5049
6801, 0.0226342, 5049, 8347, 0.0213503, 5049, 601751, 0.0297981, 5049
6676, 0.0223457, 5049, 8358, 0.0225752, 5049, 617141, 0.0310026, 5049
6739, 0.0239449, 5049, 8568, 0.0239217, 5049, 625359, 0.0332055, 5049
6644, 0.0232159, 5049, 8325, 0.0228951, 5049, 604596, 0.0301182, 5049
6718, 0.0231226, 5049, 8384, 0.022769, 5049, 630701, 0.031687, 5049
10939, 0.0617317, 20099, 14536, 0.0729291, 20099, 1.61743e+06, 0.100553, 20099
10715, 0.0663626, 20099, 14438, 0.0733881, 20099, 1.64548e+06, 0.108272, 20099
11070, 0.0636147, 20099, 14408, 0.0711592, 20099, 1.64088e+06, 0.108865, 20099
11057, 0.0571425, 20099, 14453, 0.0760841, 20099, 1.64064e+06, 0.106569, 20099
10608, 0.0587014, 20099, 14319, 0.0690372, 20099, 1.63124e+06, 0.0948363, 20099
10487, 0.0574093, 20099, 14181, 0.071861, 20099, 1.61959e+06, 0.111101, 20099
10985, 0.0573867, 20099, 14569, 0.0741557, 20099, 1.68547e+06, 0.109076, 20099
10839, 0.0601421, 20099, 14606, 0.0720349, 20099, 1.66477e+06, 0.11056, 20099
10574, 0.0570218, 20099, 14220, 0.0706817, 20099, 1.64556e+06, 0.105595, 20099
10850, 0.0595218, 20099, 14506, 0.0743197, 20099, 1.65416e+06, 0.107078, 20099
11684, 0.148572, 20099, 15614, 0.184916, 20099, 2.19961e+06, 0.243892, 20099
11676, 0.140774, 20099, 15818, 0.190194, 20099, 2.23454e+06, 0.242419, 20099
11945, 0.135106, 20099, 15970, 0.197102, 20099, 2.23892e+06, 0.242238, 20099
11769, 0.135972, 20099, 15928, 0.185674, 20099, 2.21111e+06, 0.255614, 20099
11655, 0.140236, 20099, 15749, 0.186542, 20099, 2.18359e+06, 0.258235, 20099
11658, 0.138584, 20099, 15923, 0.187844, 20099, 2.23392e+06, 0.245314, 20099
11792, 0.139447, 20099, 15943, 0.196613, 20099, 2.22618e+06, 0.251099, 20099
11875, 0.144833, 20099, 15968, 0.182587, 20099, 2.22066e+06, 0.26368, 20099
11681, 0.151315, 20099, 15969, 0.19504, 20099, 2.19486e+06, 0.262981, 20099
11758, 0.151298, 20099, 16008, 0.18778, 20099, 2.2121e+06, 0.299665, 20099
26781, 1.71555, 125249, 38293, 4.29062, 125249, 1.26746e+07, 4.33934, 125249
27147, 1.78684, 125249, 38608, 4.12502, 125249, 1.29488e+07, 4.30669, 125249
26944, 1.64614, 125249, 38293, 3.92508, 125249, 1.27597e+07, 4.4201, 125249
27076, 1.70859, 125249, 38603, 3.9339, 125249, 1.28486e+07, 5.17696, 125249
26730, 1.76974, 125249, 38293, 4.02415, 125249, 1.27724e+07, 4.38116, 125249
27067, 1.84332, 125249, 38674, 4.33798, 125249, 1.27504e+07, 4.31104, 125249
26758, 1.79908, 125249, 37933, 4.02223, 125249, 1.27293e+07, 4.29587, 125249
27216, 1.79441, 125249, 38334, 3.79867, 125249, 1.2776e+07, 4.4661, 125249
26555, 1.81806, 125249, 38340, 4.47857, 125249, 1.28451e+07, 4.17067, 125249
26953, 1.81543, 125249, 38610, 3.80039, 125249, 1.26414e+07, 4.20001, 125249
